1.678721476998878748e+00,4.236548647527375699e+00,-2.007604320401348563e-01,1.388320188646393338e-01,-3.678831607872835863e-02,-1.339907029812011929e-01,-4.133377136085684689e-01,5.297443866036889021e-02,2.823240609343917115e-02,5.822171700005758510e-02
1.678931872611793441e+00,4.238405472157506182e+00,-2.014037330489421573e-01,1.389726379286100599e-01,-3.669429171271983148e-02,-1.330367078527630031e-01,-4.127902012725774838e-01,5.280452396350761995e-02,2.706621765036889768e-02,5.921000476140970276e-02
1.678729531822797938e+00,4.236909059627269158e+00,-2.008445271788007747e-01,1.388558726034726520e-01,-3.721839330822909048e-02,-1.344659106026468154e-01,-4.149435610252014683e-01,5.262190306762717928e-02,2.757543162933442232e-02,5.855925230217647048e-02
1.683216987211318738e+00,4.206924732730610295e+00,-2.437399760963380735e-01,-6.861269572620848356e-02,-2.143081566667808802e-01,1.189763794726077933e-01,-2.632243218446236321e-01,1.814013444426424149e-01,1.872141313847207333e-02,9.699356483313116561e-02
1.678601867409632353e+00,4.235835986702901401e+00,-2.003046542847041478e-01,1.387072888923962799e-01,-3.739585388135217153e-02,-1.343446442073427116e-01,-4.142813754712651453e-01,5.247465282703987072e-02,2.764098172945806536e-02,5.856516277264226661e-02
1.685573658276561249e+00,4.267040332867213515e+00,-3.312559992027672151e-01,2.442689512467837165e-01,4.285676869491542029e-02,-5.690264663558354530e-02,-1.558085649614772139e-01,2.931423309016674694e-01,5.391184595460744022e-01,-1.066354402719500993e-01
1.683028089254872572e+00,4.067567988528034029e+00,-4.202425277533400894e-01,6.149865056054207302e-02,-2.902975133028655175e-01,1.225924248990174492e-01,-5.339730499798320817e-01,-1.894072358893933439e-01,-1.035165050956414999e-02,5.463514359469821141e-02
1.683033667222707530e+00,4.273637870568101071e+00,-2.084897140693382223e-01,1.436515742013630137e-01,-3.772077152550831064e-02,-1.348525278946112738e-01,-4.153757768852162080e-01,5.822613832965068542e-02,3.142878801277156769e-02,7.474726761292686816e-02
1.711719624811428142e+00,4.294386213019580012e+00,-3.233314202770958268e-01,1.460420636790361881e-01,-9.897733528134227896e-04,-1.069652178044398494e-01,-1.395026588105178489e-01,1.968545144303248395e-01,3.680819041314004614e-01,7.982109160968548639e-03
1.692179436162359663e+00,4.248653697858004286e+00,-2.163026383183649648e-01,6.248225921613839023e-02,-5.751146906862744657e-02,-1.313497412633987671e-01,-3.731895163565190354e-01,2.019289370499446901e-01,1.876673346274176923e-02,4.736954024594072082e-02
1.701992022119773074e+00,4.239782991738380247e+00,9.323267015598658836e-02,4.948755018811117901e-01,-2.354388897945322301e-01,-2.925690624740840406e-01,-3.127719676924217013e-02,1.502406180109605027e-01,-6.060094208229205304e-02,4.987066247934645452e-02
9.072074907638477681e-01,3.881241292174191670e+00,3.587174322061497528e-02,-9.243532731366871369e-02,1.288941175395185434e-01,-4.156218160963788821e-01,-6.276280958794254738e-01,-8.747702106520541948e-03,2.004665658083606972e-01,-1.394260029494758489e-02
1.636625944097638508e+00,4.150812437954142453e+00,-3.339349087876785638e-01,1.716591847560671735e-01,-2.783767380921617351e-01,-1.977624816096359636e-02,-5.244662508484737584e-01,-1.730987222754476751e-01,-1.025298274226450757e-01,-4.178620957548779408e-02
1.681645249104312567e+00,4.252929392735905978e+00,-2.011263919849857196e-01,1.472505339009805847e-01,-3.149749018163068570e-02,-1.254073165316955119e-01,-4.092786861696281475e-01,5.805922817906536415e-02,3.156297445237399996e-02,5.461963799385804313e-02
1.683452070103468978e+00,4.268302734975784496e+00,-2.053113359677748162e-01,1.497115555129036879e-01,-3.008269627137985167e-02,-1.283417118236137577e-01,-4.177509601306167997e-01,6.173071204668324069e-02,3.342977350200823650e-02,5.737647602304568606e-02
1.687683756994133200e+00,4.266009254332664646e+00,-1.970208777451466498e-01,1.486175608446840268e-01,1.956896825981231311e-02,-8.100383309142782096e-02,-3.738995675937167862e-01,2.323468025508436743e-02,3.693553687513729394e-02,3.741112858623873300e-02
1.683453226171471639e+00,4.265395949884402960e+00,-2.376078966602434561e-01,1.724448619331213628e-01,-1.293553046457969653e-02,-1.085172075034254169e-01,-3.446577609907461315e-01,1.247177015533603994e-01,1.744470707525967168e-01,2.585545295794510964e-02
1.696552866016449723e+00,4.235006232633622858e+00,-1.774732747099451724e-01,1.544071382916729629e-01,1.592646616270648047e-02,-6.613082645641202295e-02,-3.857835716137284487e-01,-2.153024832795256624e-02,8.496824444233509743e-02,1.696972316679382781e-02
1.678601867409632353e+00,4.235835986702901401e+00,-2.003046542847041478e-01,1.387072888923962799e-01,-3.739585388135214378e-02,-1.343446442073427671e-01,-4.142813754712658114e-01,5.247465282704017603e-02,2.764098172945935600e-02,5.856516277264457032e-02
1.681022643402614980e+00,4.247611901337729812e+00,-2.093024672305228429e-01,1.409869549936087485e-01,-3.531903376151452473e-02,-1.289303909396909142e-01,-4.040472741874767126e-01,5.170116264592417715e-02,4.025987770555548850e-02,6.705224197959633314e-02
1.698307909583771202e+00,4.259588443429664473e+00,-2.390803493152467984e-01,1.172845020492183643e-01,-3.980968757724074464e-02,-1.367359984344369006e-01,-3.378992993205615636e-01,1.379339404287572603e-02,3.417743705382971647e-02,1.295240823488700843e-01
1.641612744859951567e+00,3.937985645729581208e+00,-3.841680454958155688e-01,-5.441631142417879298e-03,1.921887746383585116e-01,-1.069205371909063007e-01,-7.016863637260736808e-02,2.623545583443806419e-03,-2.417789285825618778e-02,-8.932539394810584676e-02
1.766507860275979391e+00,2.555214819684567651e+00,4.217658086508268567e-01,-2.794201614790357557e-01,-2.410648510274721323e-01,-2.741095195606343959e-01,-1.051819940987052338e+00,1.081130974433953604e-02,-1.173283988680972473e-01,-5.988399297495632378e-01
1.622808903886250320e+00,4.005527709878001552e+00,-4.467933758689242030e-01,8.272185709222512617e-02,-1.615919074792862287e-01,-3.378420551504242308e-02,-3.316117242112947006e-01,-2.130600133734944224e-01,-1.199474346955214654e-01,-1.257045933574398866e-01
1.670423437483494311e+00,4.120791539228331857e+00,-2.801379965804381422e-01,1.102247213088875105e-01,-2.342478787620355107e-01,7.446721636738873329e-02,-4.824330223218424307e-01,-1.265559137591177885e-01,-1.202964954633622269e-01,-6.151329565474434463e-02
1.655587187144004435e+00,4.133150565947610211e+00,-2.664468565508402165e-01,1.408676205388952885e-01,-2.234741158644747705e-01,9.020397926833921554e-02,-4.972003328763311969e-01,-5.305046870276232396e-02,-7.068437398147035811e-02,-1.361069784654843906e-01
1.663773989479595095e+00,4.126841277564314403e+00,-2.526465881998553042e-01,7.654688593680532283e-02,-2.411588557604604777e-01,8.746829801539081350e-02,-5.127303041490181013e-01,-5.272149991723117102e-03,-1.361058047128693438e-01,-1.317011312313248472e-01
1.670425424415989291e+00,4.123839960273019578e+00,-3.201876586241778622e-01,-1.353998968629098187e-01,-3.960581671534196824e-01,1.847092886053258443e-01,-4.669129034587159999e-01,1.924411735271280011e-01,-2.417222993648494578e-01,-1.668943128416684740e-01
1.697469294603112910e+00,4.132555215927183667e+00,-3.018533913303433902e-01,8.002490994484565134e-02,-2.008195160476251850e-01,1.313659013463982506e-01,-3.952159729520854370e-01,-8.590678347901668788e-02,-7.174993381279079659e-03,-9.675783832685773411e-02
1.552785342473418151e+00,3.980544765222328252e+00,-3.597163914955627817e-01,3.475099791957355078e-01,-2.604242096354443814e-01,5.598639740185308300e-01,-4.840348338647603166e-01,-1.654677639664587085e-01,6.172456141816764358e-02,1.615021793849756235e-02
1.494378594638162916e+00,2.834932157848101486e+00,-1.259784302916947762e+00,5.633454881380584034e-01,4.358915102182797652e-01,1.105332541413809766e+00,-5.068571109884626447e-01,8.211574021573440907e-02,1.336403563752567025e-01,1.457056962545033307e-01
1.544373544347884097e+00,3.988075098054390200e+00,-3.279011085194286634e-01,6.426108783816518455e-02,-2.529905832235147534e-01,6.167765244452844131e-01,-5.899818909315321935e-01,-5.891571405346114620e-02,6.051826389554419705e-02,1.765775613009548106e-01
2.467673439884380926e+00,2.664277784707233199e+00,-1.447709994414840384e+00,-3.618122538176351544e-01,7.547868276081920458e-01,4.634534371975345679e-01,-9.613531443233683249e-02,-2.849472559600391697e-01,6.619715117641645774e-01,-5.288311562411692757e-01
1.972985809613888808e+00,2.437654317151273009e+00,-1.744566577331484014e+00,5.790665447296590163e-01,1.025379117409109364e+00,1.205276049787051829e+00,-4.774487514839932945e-01,8.553677155073179106e-02,5.315629819887779384e-01,-1.506449168822526496e-01
2.191463352906677819e+00,2.821680656435326728e+00,-1.513070505809060995e+00,2.264287487790520026e-01,1.457433392310097942e+00,1.273725787710032531e+00,-2.163687326900472774e-01,-3.839537154182900425e-01,8.751519577290167717e-01,8.366051619406648099e-01
2.228414086916404635e+00,2.754101373536244513e+00,-1.501622182018313545e+00,5.020239263926711271e-01,1.155649550343256449e+00,9.035709368561853916e-01,-1.740494819701597085e-01,-3.559896603395633630e-01,6.090686471561431725e-01,1.980496576463488534e-01
2.161261951519381608e+00,2.486332127989396845e+00,-1.649228806739137632e+00,1.326063318930193358e+00,1.781838870500842109e+00,9.524339234759074957e-01,-2.957904960945931805e-01,-2.225262377810987846e-01,8.796283706038433570e-01,5.043408128196940066e-01
2.295729024101912152e+00,2.684741259161045779e+00,-1.605780879861506305e+00,2.285657872542390737e-02,1.338875045864254654e+00,9.110752367060548362e-01,-2.070410737083323016e-01,-3.455110286897287164e-01,6.576572579119808193e-01,7.607014856668764535e-02
2.199559776942242806e+00,2.964533409684576792e+00,-1.291541996353806399e+00,9.361480303539471137e-02,1.624940222266058276e+00,9.325279305558914489e-01,-1.052177308351043006e-01,-2.698648653191232927e-01,7.431254490114606037e-01,2.700479811531110719e-01
2.353849718419977588e+00,2.935227823493768540e+00,-1.300968685705959471e+00,1.615312554660048028e-01,1.622017450893057378e+00,7.465772800619295824e-01,-3.390168121928438527e-02,-2.270949700943434568e-01,8.869448450428636388e-01,4.301214201686304750e-01
2.340160844443579080e+00,2.891154880758919798e+00,-1.329714470012441252e+00,5.279499750362860455e-01,1.704585104372472237e+00,6.851962033509257921e-01,-9.991580777037449915e-03,-2.264638141541781557e-01,9.267557614891310802e-01,4.420061278889199086e-01
2.239885646647055140e+00,2.881611824432638969e+00,-1.359735702187683248e+00,-4.113228457231958290e-01,1.321403988931566964e+00,1.154645615912732515e+00,-2.323726183100108342e-03,-2.394695894256556601e-01,8.862241690278563899e-01,1.056331299986798644e+00
2.172579756328990364e+00,2.739049799822848907e+00,-1.472098039261368063e+00,3.705489481437381771e-01,1.673122342372219240e+00,1.042662612126780797e+00,-1.752233727372105310e-01,-2.269779610506997836e-01,7.662213282765364397e-01,2.198631826565539404e-01
2.279644840006519235e+00,3.043560902880654506e+00,-1.231574983660070899e+00,-3.109713990493301883e-01,1.104042505626135817e+00,8.668229179216014879e-01,1.755231175698018509e-01,-4.782827274502954862e-01,1.052900733439330550e+00,5.866042183996541658e-04
2.363529425811153217e+00,2.883443370941447537e+00,-1.243071404471281838e+00,3.430470296857200396e-01,1.030620835548651693e+00,2.788331837355947362e-01,5.181817139881780276e-01,-8.952702320942099168e-02,7.348176089669656852e-01,-3.144790372041760262e-01
2.161985642192112866e+00,3.600029332538647431e+00,-7.716886053536576862e-01,-2.245339715177088191e-01,8.932114786855703814e-01,3.837015774195473572e-01,-3.883183183004405847e-02,-1.293094758843550407e-01,5.971866667924263794e-01,-1.578745489619080011e-01
2.256847175570572350e+00,3.296741688673075377e+00,-1.032936101810174812e+00,-2.531845830500647487e-01,6.049661868070761450e-01,4.572745588071872036e-01,-1.572714293567959165e-01,-1.404411954473732960e-01,4.202452699860322327e-01,-4.296566253704715010e-01
2.518938671962278608e+00,2.981433705111762311e+00,-1.314281180133445526e+00,-3.472914719660328275e-01,1.171795622786868885e+00,4.936350921245149515e-01,3.449423122378810214e-01,1.951025679846484645e-02,8.493316161635295902e-01,-2.717265294630576977e-01
1.769149751152923056e+00,3.565254266337414712e+00,-7.654809306531948909e-01,-4.937182936084021923e-01,-1.742021017215631684e-01,3.708617229913666047e-01,5.155775897493108939e-02,2.175175277897248016e-01,1.452413980888355716e-01,1.963666086038822756e-01
1.852800375676081357e+00,3.598698739387725443e+00,-7.027110038937489644e-01,-3.426179700104197701e-01,3.013896225122649972e-02,2.417173647159389649e-01,1.759415291017208394e-01,4.421636737783514182e-01,3.392414386207476817e-01,3.276622085005914120e-01
1.683001869756484803e+00,3.695826016443028550e+00,-5.976975290257083850e-01,-5.184060019775111466e-02,2.059172446532736844e-01,-2.457614801519714121e-01,2.988326132467843954e-01,-7.897760980226421756e-02,1.047007574672806918e-01,4.772634870955423658e-02
1.776605618928512875e+00,3.065317770816339049e+00,-8.429573940847278068e-01,-3.676325227251623917e-01,9.205857906128870338e-01,1.529844815785754708e-01,9.930431899242849747e-01,-4.170201766877090765e-01,-1.565699804435851956e-03,-2.911948954661530142e-01
2.087755651236119281e+00,2.857904376121567225e+00,-1.337606889177106240e+00,-3.531712320258301729e-01,7.858488669773857627e-01,-7.115730539389471254e-02,7.136181007270737675e-01,3.036243546183379008e-02,4.081215848561878801e-01,-8.300228479940253978e-02
2.227500332585587994e+00,2.536752964744906080e+00,-1.479777347351949102e+00,-2.991841532847541174e-01,1.232108095292890004e+00,7.189042178714197817e-01,6.532474448284967261e-01,-3.086437751041737343e-01,5.582294286927574900e-01,2.808798360596598820e-01
2.094303164916860638e+00,2.118555652445074600e+00,-1.735004699994591837e+00,1.614225186437209802e-01,1.758345990072414544e+00,8.594876297631619533e-01,5.103681203531187371e-01,-1.068911317695298846e-01,4.613690127928996021e-01,7.324499356915996351e-02
2.006466759864998117e+00,1.502976541888271456e+00,-2.303126288608876582e+00,8.191025873548966052e-01,2.114818944764383701e+00,1.195929145072222921e+00,2.160087084413756520e-01,2.042962517742587247e-01,6.012168779294914112e-01,1.135950918700018575e-01
1.848271713407694028e+00,1.337891451943019616e+00,-2.468515671975217263e+00,4.464433616392163295e-01,1.872680445537729721e+00,1.361106651374577314e+00,6.171637890768919554e-01,1.933129381035203209e-01,4.997950583245468481e-01,4.510676863171201312e-01
1.788975618719569338e+00,1.204195713088054953e+00,-2.523734558873212741e+00,8.761525653938969649e-01,2.033229801464356612e+00,1.186632176489625490e+00,3.406850138320042798e-01,9.908589927592975632e-02,3.967220305391417901e-01,4.150791650005455913e-01
1.797421283219008847e+00,1.180023810023304920e+00,-2.520524095258152908e+00,9.159923454084016869e-01,2.182326400490004925e+00,1.278839223148885651e+00,2.413870522030301391e-01,-9.709313375853928507e-03,4.685295736466575933e-01,4.941423183263792818e-01
1.687428461246005096e+00,1.124853516524315200e+00,-2.428898668208646860e+00,7.597864698680433237e-01,2.371765373332062943e+00,1.310697712027325323e+00,4.738694034891884899e-01,-2.345392952797280273e-01,3.245483218911585088e-01,6.125639472579713640e-01
1.748187539867122942e+00,1.212992617874827594e+00,-2.325040524343098269e+00,5.528612548946011396e-01,2.375093879478474612e+00,9.987214049094494950e-01,8.214572161327048372e-01,-2.358127300296724571e-01,2.320860998854442914e-01,6.339316703422186450e-01
2.148144111743544915e+00,1.519778866608028300e+00,-2.267647413774389609e+00,5.157809642588730981e-01,2.443436343050850557e+00,1.062686506958345767e+00,5.595449466018704854e-01,-3.880235553234061552e-01,7.312456359067220912e-01,3.039313013840346800e-01
1.765285884276826867e+00,1.039164238341270696e+00,-2.519671246904292339e+00,1.028726502133297860e+00,2.264077683769730065e+00,1.342706108736787307e+00,4.545560965089037175e-01,6.105897957442726898e-02,3.026835107735151853e-01,5.412151866645398268e-01
1.788852707400939712e+00,1.138886847090147647e+00,-2.481246879776866532e+00,9.468748776895087316e-01,2.224038652283826245e+00,1.164675324348068530e+00,8.092783593407335552e-01,-8.410737295262307733e-02,4.545230700671770152e-01,2.320826421737607614e-01
1.705095433114455439e+00,1.240059701349703669e+00,-2.387502279390626647e+00,6.580033871685062596e-01,2.138478073728278694e+00,1.305303518578554201e+00,5.730089996667399044e-01,-7.187248252769894152e-02,2.751266174160214018e-01,9.247780707439444692e-01
1.797850881120588662e+00,1.239742464057738136e+00,-2.402442979384574517e+00,7.445391777241738840e-01,2.254796840895965993e+00,1.305327694823446905e+00,5.055856116959820401e-01,-2.511309752207186996e-01,3.658989289661519484e-01,4.710609066397297151e-01
1.912186319640792220e+00,1.367281783093807324e+00,-2.439360228122849250e+00,8.138491721627353348e-01,2.150260602886240768e+00,1.054494799316008535e+00,3.367112316596678756e-01,-2.732100387491439870e-03,5.900844774781883739e-01,2.715902382862949715e-01
1.785855029971354702e+00,1.238833719657258525e+00,-2.506487070999209088e+00,5.101178438619309308e-01,1.993069408132752018e+00,1.583661036809980160e+00,2.844149477949692861e-01,2.349970464627585687e-01,7.103788164372764058e-01,1.062859606965476766e+00
1.856849182020534172e+00,1.248835518511264064e+00,-2.531450900453958042e+00,5.034485167102831227e-01,2.110539649121299099e+00,1.343921159753719730e+00,3.064793159936728406e-01,1.457696513101403579e-01,5.977018518337392505e-01,1.040880654453187892e+00
1.846668547156451901e+00,1.263926077364620371e+00,-2.532465364176247125e+00,5.257936621017579304e-01,2.100247902627515373e+00,1.363638141600496345e+00,3.592841867564138814e-01,2.098475814056894873e-01,6.430664965933878818e-01,1.015531146299760268e+00
1.774972777595622775e+00,1.084683332629097885e+00,-2.279213833777225862e+00,7.729378438069103296e-01,1.280463601226670578e+00,1.765372725427829970e+00,7.429449955168848652e-01,2.916767952254756824e-01,2.061061617610535635e+00,9.170040607238999497e-01
1.849788017545033858e+00,1.317347086058429095e+00,-2.467837433359751476e+00,5.935503722082743350e-01,2.017711507877098853e+00,1.344858407940598077e+00,4.859899499255072586e-01,4.035156369278266042e-01,7.286354388146516481e-01,8.775761222231261982e-01
1.590378429283514139e+00,1.131772113146813030e+00,-2.490219127322672588e+00,5.119744643223809177e-01,1.944340192274032209e+00,1.775273480843718943e+00,1.060529153660268342e+00,4.549684633902678632e-01,1.015161932379939236e+00,1.092623857102879015e+00
1.808289088559907443e+00,9.824356872693285059e-01,-2.686941134874207382e+00,7.831793153436388266e-01,2.050071156344129175e+00,9.821486583892672373e-01,6.088171347322209881e-01,3.410580994322640058e-01,5.164876102897952848e-01,8.516988451565389306e-01
1.934398131062524895e+00,1.197182349413344227e+00,-2.354975180812939328e+00,6.023281053568210197e-01,1.997995492308475729e+00,1.224508801289460713e+00,4.586146194858062852e-01,1.737964358752333571e-01,6.156142962456715440e-01,7.829720220116660467e-01
1.812723448511626367e+00,1.233065500067295206e+00,-2.492597735694113137e+00,1.016921783524341150e+00,2.017563243075538804e+00,1.149910742951589127e+00,4.577654991839961163e-01,1.974660664999078052e-01,4.846220875369779968e-01,3.206251955859057423e-01
1.936990466258271537e+00,1.501983971034659859e+00,-2.412250083014207291e+00,5.657542251620589768e-02,1.859936776991171881e+00,1.326336036878927427e+00,4.335323417770570731e-01,8.161189511643709982e-02,6.309616400296688132e-01,4.734606793962215510e-01
1.854681233427875497e+00,1.325759645337398984e+00,-2.457315170287415640e+00,5.806781306535347964e-01,1.994881112498609221e+00,1.277943382146798923e+00,4.300008086109065597e-01,2.596111357760121918e-01,5.572153932148529165e-01,7.640627821350364224e-01
1.784725935216759929e+00,1.212168684713885725e+00,-2.472676709295798414e+00,7.989688577273681425e-01,1.969465132867617596e+00,1.260172959136702575e+00,5.442706331346619519e-01,2.863632737231839864e-01,4.772437522880219052e-01,6.293528471322393791e-01
1.838185359095104943e+00,1.235266289932428263e+00,-2.488720739261816473e+00,9.891401405739230768e-01,2.142207037142569437e+00,1.079143612968775034e+00,4.266578468002745206e-01,9.504953596036846974e-02,5.271487272478375674e-01,2.191938631276157123e-01
1.883422930573190435e+00,1.193876698412663195e+00,-2.532468851090035056e+00,7.434427302669655013e-01,2.022323574538791302e+00,1.494631343728393569e+00,1.608834056601918250e-01,-2.196252090244844579e-01,3.650306251857048379e-01,3.960562971751130923e-01
1.812676524833999325e+00,1.154888750657643071e+00,-2.561425876286092418e+00,9.353974404573415224e-01,1.847704509829799946e+00,1.495309958049729548e+00,3.281501607462410930e-01,-1.126124544071643863e-01,4.260740502748775471e-01,1.809506522673370865e-01
1.978239242809708198e+00,1.373780703393069569e+00,-2.436456779025527375e+00,2.769527556391134238e-01,1.467870614433900434e+00,1.504181686827806619e+00,4.082569896698516332e-01,5.300510533783877459e-02,6.932426153712061279e-01,6.598015217590383688e-03
1.712159982419129367e+00,1.134164575731437585e+00,-2.385930522421323197e+00,7.821914411464886419e-01,2.036832741785057355e+00,1.292276585824079005e+00,5.999300880831625049e-01,3.928944193656513928e-01,1.536031930849256211e-01,1.805428765522987811e-01
1.625367621623714065e+00,1.000840183077412293e+00,-2.460855862185109544e+00,6.924260048732711059e-01,1.976890602501711447e+00,1.521485201214752170e+00,8.111565447641568838e-01,1.127583964908002723e-01,3.411234407691581816e-01,3.966133717612069232e-01
1.666768393251321090e+00,1.185697952106288922e+00,-2.390730343971851024e+00,6.978841353324244379e-01,2.030049090648648136e+00,1.269129081328021824e+00,5.167037452675210529e-01,4.304058377646046707e-01,1.290565438112322161e-01,3.952176935388302392e-01
1.527344270860456321e+00,1.084513801459231042e+00,-2.407965485013109586e+00,8.191670790556622173e-01,2.006049273214722817e+00,1.125054811839070190e+00,6.316733240267635718e-01,1.618690166586274903e-01,4.326740966478920952e-02,4.323143901262291866e-01
1.825653352040218058e+00,1.209783931672104851e+00,-2.437660224021666711e+00,5.702041843920998554e-01,2.273318810024473891e+00,1.365513962488829280e+00,3.666472895164163970e-01,2.374569654949684749e-01,3.881015541743303432e-01,5.529079549856963371e-01
1.821999179689133053e+00,1.203098162882071165e+00,-2.411771552451619893e+00,5.194406407366537470e-01,2.143998453982629115e+00,1.633037483624164121e+00,7.028612635005724307e-01,1.049224048372590506e-01,4.743415089168939169e-01,3.570621927439142085e-01
2.089227008977448730e+00,2.049177197885405644e+00,-1.953999225821338559e+00,-2.232235928924114765e-01,1.429029852019029878e+00,1.010292420291458493e+00,6.868205284549460110e-01,-2.037549614957984978e-01,9.043011409195039763e-01,1.542029021813712819e-01
2.175291262624551525e+00,1.761433982939159870e+00,-2.166259055215951523e+00,-4.820875436076263454e-01,1.562284262786518774e+00,9.385092280225310057e-01,6.323460065395952734e-01,-6.466671508065949814e-01,4.906512527222355868e-01,2.114684593377800809e-03
2.269459983941505499e+00,1.941287405258837362e+00,-1.937572585165977079e+00,-3.711420239535344057e-01,2.166293740671021428e+00,1.096010173266283694e+00,4.540867908315499579e-01,-4.262046151281012052e-01,6.972079781909625851e-01,4.624834579314555660e-01
2.230700932810908643e+00,1.758483314146031873e+00,-2.158274510918117617e+00,-5.143566983332135134e-01,1.863165530146313031e+00,1.149067191131577292e+00,6.738855029894579296e-01,-2.524605002594270120e-01,8.273906043125189846e-01,4.929309152829686735e-01
2.044391852217049887e+00,1.724361197806744794e+00,-1.943110735371941900e+00,-5.647372282818837741e-01,1.969631150129212749e+00,1.320597833062092219e+00,4.801899216779886292e-01,-6.717621854213057242e-01,3.198893627762366965e-01,5.700074942021807894e-02
2.301939269873214844e+00,2.069860763961541394e+00,-1.767419868197485977e+00,-4.852864884964510073e-01,1.567013826289918255e+00,7.910080840223701060e-01,5.599121336237149471e-01,-5.761844526479090733e-01,5.758716465483257885e-01,-8.064834892577496528e-02
1.818384304821820230e+00,2.904128375709745136e+00,-8.070219118731735142e-01,-4.370991062273503758e-01,7.950832885375599401e-01,3.675919715058151849e-01,8.655327489836956989e-01,-1.872597985803509946e-01,-1.361423856664114307e-01,-5.252372437237241565e-01
2.268200719557301515e+00,2.544276517527015891e+00,-1.571404258616217575e+00,-5.435391818190783431e-01,1.112491392846775673e+00,6.213050420990157141e-01,4.903930415629080830e-01,-2.349906693018214976e-01,4.812981623489246963e-01,-6.683191343465240131e-01
2.014844608431299200e+00,3.013195581097811271e+00,-1.253670772591039428e+00,-5.830325384899015528e-01,2.348024731140127830e-01,5.979971376353881984e-02,2.209502689760438621e-01,5.113736278141611108e-02,2.181178695134979861e-01,-4.687177761862339476e-01
1.976600880829935347e+00,3.490954754508244218e+00,-8.351120506672528032e-01,-3.785180119962550660e-01,4.347461927023595352e-01,6.253087176293274652e-02,1.279687352313869653e-01,1.370840988862016829e-01,2.916028244891318844e-01,2.140226721996865422e-01
1.640409734599056923e+00,4.150778231547860742e+00,-3.422610782592664935e-01,2.346638278575997882e-02,-4.780837152701568060e-01,3.832537814962728717e-01,-2.932655768349934911e-01,-1.798375113565826022e-01,-8.444466980683985489e-04,4.131045270935773672e-02
1.694732572131015802e+00,4.230797017903298318e+00,-2.311321163042708571e-01,1.212787543981814903e-01,-3.885520343281955585e-02,-1.407898314070696599e-01,-3.728425749834129443e-01,8.799529407389643232e-03,4.092388025851950023e-02,1.135586606983147034e-01
1.678601867409632353e+00,4.235835986702901401e+00,-2.003046542847041478e-01,1.387072888923962799e-01,-3.739585388135214378e-02,-1.343446442073427671e-01,-4.142813754712658114e-01,5.247465282704017603e-02,2.764098172945935600e-02,5.856516277264457032e-02
1.678601867409632353e+00,4.235835986702901401e+00,-2.003046542847041478e-01,1.387072888923962799e-01,-3.739585388135214378e-02,-1.343446442073427671e-01,-4.142813754712658114e-01,5.247465282704017603e-02,2.764098172945935600e-02,5.856516277264457032e-02
